369,Islantilla,37.20572,-7.23742
370,Istán,36.58273,-4.94956
371,Iznalloz,37.39258,-3.52762
372,Iznate,36.78333,-4.18333
373,Iznatoraf,38.15706,-3.03242
374,Iznájar,37.25766,-4.30836
375,Jaén,37.76922,-3.79028
376,Jabalquinto,38.01935,-3.72512
377,Jabugo,37.91622,-6.72968
378,Jamilena,37.74717,-3.91433
379,Jayena,36.9492,-3.82313
380,Jérez del Marquesado,37.18382,-3.15961
381,Jódar,37.84064,-3.35262
382,Júzcar,36.62442,-5.16971
383,Jerez de la Frontera,36.68645,-6.13606
384,Jimena,37.84157,-3.4771
385,Jimena de la Frontera,36.43517,-5.45387
386,Jimera de Líbar,36.65119,-5.27412
387,Jubrique,36.56475,-5.2156
388,Jun,37.22083,-3.59407
389,Juviles,36.94879,-3.22586
390,La Algaba,37.46325,-6.01113
391,La Antilla,37.20709,-7.20909
392,La Campana,37.56891,-5.4267
393,La Carlota,37.67359,-4.93122
394,La Carolina,38.27559,-3.61535
395,La Gangosa Vistasol,36.80581,-2.62174
396,La Guardia de Jaén,37.74303,-3.69312
397,La Herradura,36.73491,-3.7376
398,La Iruela,37.91986,-2.99659
399,La Lantejuela,37.3535,-5.22477
400,La Línea de la Concepción,36.16809,-5.34777
401,La Luisiana,37.52602,-5.24883
402,La Mojonera,37.29233,-2.4373
403,La Palma del Condado,37.38605,-6.55231
404,La Puebla de Cazalla,37.22155,-5.31153
405,La Puebla de los Infantes,37.7809,-5.38837
406,La Puebla del Río,37.26787,-6.06264
407,La Puerta de Segura,38.35293,-2.73956
408,La Rambla,37.6076,-4.73962
409,La Rinconada,37.48613,-5.98091
410,La Roda de Andalucía,37.20381,-4.77802
411,La Victoria,37.68126,-4.85199
412,Lanjarón,36.91853,-3.4818
413,Lanteira,37.16871,-3.13823
414,Laroya,37.29771,-2.33419
415,Larva,37.76069,-3.20269
416,Las Cabezas de San Juan,36.9838,-5.93933
417,Las Gabias,37.13548,-3.67029
418,Laujar de Andarax,36.99516,-2.89033
419,Láchar,37.19519,-3.83277
420,Lúcar,37.40035,-2.42496
421,Lújar,36.78831,-3.404
422,Lebrija,36.92077,-6.07529
423,Lentegí,36.83613,-3.67426
424,Lepe,37.25482,-7.20433
425,Linares,38.09519,-3.63602
426,Linares de la Sierra,37.87963,-6.62321
427,Lobras,36.92849,-3.2123
428,Loja,37.16887,-4.15129
429,Lopera,37.94542,-4.21463
430,Lora de Estepa,37.26926,-4.82759
431,Lora del Río,37.65896,-5.52751
432,Los Barrios,36.18482,-5.49213
433,Los Corrales,37.09918,-4.98429
434,Los Molares,37.15704,-5.71802
435,Los Palacios y Villafranca,37.16181,-5.92433
436,Los Villares,37.69146,-3.81868
437,Lubrín,37.21538,-2.06677
438,Lucainena de las Torres,37.04037,-2.20095
439,Lucena,37.40881,-4.48522
440,Lucena del Puerto,37.30396,-6.72926
441,Lugros,37.22942,-3.2415
442,Lupión,37.99653,-3.54699
443,Luque,37.55797,-4.27974
